Nr.   Classes Functions      NCSS  Javadocs Package
 777    2   1    1 com.becker.game.twoplayer.chess.ChessPiece.findKnightMoves(Board,int,int,Move)
 778    3   1    1 com.becker.game.twoplayer.chess.ChessPiece.findKingMoves(Board,int,int,Move)
 779    7   2    1 com.becker.game.twoplayer.chess.ChessPiece.getEightDirectionalMoves(Board,int,int,Move,int[],int[])
 780   12   2    1 com.becker.game.twoplayer.chess.ChessPiece.checkRunDirection(int,int,int,int,Board,List)
 781    5   2    1 com.becker.game.twoplayer.chess.ChessPiece.checkForNonCapture(BoardPosition,int,int,List)
 782    7   2    1 com.becker.game.twoplayer.chess.ChessPiece.checkForCapture(BoardPosition,int,int,List)
 783    5   2    0 com.becker.game.twoplayer.chess.ChessPiece.toString()
 784    2   1    1 com.becker.game.twoplayer.chess.ui.ChessBoardViewer.ChessBoardViewer()
 785    2   1    0 com.becker.game.twoplayer.chess.ui.ChessBoardViewer.createController()
 786    2   1    0 com.becker.game.twoplayer.chess.ui.ChessBoardViewer.customCheckFails(BoardPosition,BoardPosition)
 787    5   1    0 com.becker.game.twoplayer.chess.ui.ChessBoardViewer.getPossibleMoveList(BoardPosition)
 788   16   7    1 com.becker.game.twoplayer.chess.ui.ChessBoardViewer.warnOnSpecialMoves(TwoPlayerMove)
 789    2   1    0 com.becker.game.twoplayer.chess.ui.ChessBoardViewer.showLastMove()
 790    2   1    0 com.becker.game.twoplayer.chess.ui.ChessNewGameDialog.ChessNewGameDialog(JFrame,ViewerCallbackInterface)
 791    2   1    0 com.becker.game.twoplayer.chess.ui.ChessNewGameDialog.getTitle()
 792    1   1    1 com.becker.game.twoplayer.chess.ui.ChessPanel.ChessPanel()
 793    2   1    0 com.becker.game.twoplayer.chess.ui.ChessPanel.getTitle()
 794    2   1    0 com.becker.game.twoplayer.chess.ui.ChessPanel.createBoardViewer()
 795    2   1    0 com.becker.game.twoplayer.chess.ui.ChessPanel.createNewGameDialog(JFrame,ViewerCallbackInterface)
 796    2   1    0 com.becker.game.twoplayer.chess.ui.ChessPanel.createInfoPanel(GameController)
 797    5   1    0 com.becker.game.twoplayer.chess.ui.ChessPanel.showHelpDialog()
 798    1   1    1 com.becker.game.twoplayer.chess.ui.ChessPieceRenderer.ChessPieceRenderer()
 799    4   2    0 com.becker.game.twoplayer.chess.ui.ChessPieceRenderer.getRenderer()
 800    2   1    1 com.becker.game.twoplayer.chess.ui.ChessPieceRenderer.getPlayer1Color()
 801    2   1    1 com.becker.game.twoplayer.chess.ui.ChessPieceRenderer.getPlayer2Color()
 802   28   9    1 com.becker.game.twoplayer.chess.ui.ChessPieceRenderer.render(Graphics2D,BoardPosition,int,Board)
 803    1   1    1 com.becker.game.twoplayer.common.TwoPlayerMove.TwoPlayerMove()
 804   11   2    1 com.becker.game.twoplayer.common.TwoPlayerMove.TwoPlayerMove(byte,byte,double,GamePiece)
 805    2   1    1 com.becker.game.twoplayer.common.TwoPlayerMove.createMove(int,int,double,GamePiece)
 806    6   1    1 com.becker.game.twoplayer.common.TwoPlayerMove.copy()
 807    2   1    0 com.becker.game.twoplayer.common.TwoPlayerMove.getToRow()
 808    2   1    0 com.becker.game.twoplayer.common.TwoPlayerMove.getToCol()
 809    2   1    1 com.becker.game.twoplayer.common.TwoPlayerMove.equals(Object)
 810    2   1    1 com.becker.game.twoplayer.common.TwoPlayerMove.isPassingMove()
 811    3   1    1 com.becker.game.twoplayer.common.TwoPlayerMove.getSGFRepresentation()
 812   12   4    0 com.becker.game.twoplayer.common.TwoPlayerMove.toString()
 813    2   1    0 com.becker.game.twoplayer.common.TwoPlayerMove.getInheritedValue()
 814    2   1    0 com.becker.game.twoplayer.common.TwoPlayerMove.setInheritedValue(double)
 815    2   1    0 com.becker.game.twoplayer.common.TwoPlayerMove.isPlayer1()
 816    2   1    0 com.becker.game.twoplayer.common.TwoPlayerMove.setPlayer1(boolean)
 817    2   1    0 com.becker.game.twoplayer.common.TwoPlayerMove.getPiece()
 818    2   1    0 com.becker.game.twoplayer.common.TwoPlayerMove.setPiece(GamePiece)
 819    2   1    0 com.becker.game.twoplayer.common.TwoPlayerMove.isUrgent()
 820    2   1    0 com.becker.game.twoplayer.common.TwoPlayerMove.setUrgent(boolean)
 821    2   1    0 com.becker.game.twoplayer.common.TwoPlayerMove.getTransparency()
 822    2   1    0 com.becker.game.twoplayer.common.TwoPlayerMove.setTransparency(short)
 823    2   1    0 com.becker.game.twoplayer.common.TwoPlayerMove.isSelected()
 824    2   1    0 com.becker.game.twoplayer.common.TwoPlayerMove.setSelected(boolean)
 825    4   1    1 com.becker.game.twoplayer.common.TwoPlayerOptions.TwoPlayerOptions(int,int,String)
 826    2   1    1 com.becker.game.twoplayer.common.TwoPlayerOptions.getMaxNumPlayers()
 827    2   1    1 com.becker.game.twoplayer.common.TwoPlayerOptions.getSearchStrategyMethod()
 828    2   1    1 com.becker.game.twoplayer.common.TwoPlayerOptions.setSearchStrategyMethod(int)
 829    2   1    1 com.becker.game.twoplayer.common.TwoPlayerOptions.getLookAhead()
 830    2   1    1 com.becker.game.twoplayer.common.TwoPlayerOptions.setLookAhead(int)
 831    2   1    1 com.becker.game.twoplayer.common.TwoPlayerOptions.getPercentageBestMoves()
 832    2   1    1 com.becker.game.twoplayer.common.TwoPlayerOptions.setPercentageBestMoves(int)
 833    2   1    1 com.becker.game.twoplayer.common.TwoPlayerOptions.getAlphaBeta()
 834    2   1    1 com.becker.game.twoplayer.common.TwoPlayerOptions.setAlphaBeta(boolean)
 835    2   1    1 com.becker.game.twoplayer.common.TwoPlayerOptions.getQuiescence()
 836    2   1    0 com.becker.game.twoplayer.common.TwoPlayerOptions.setQuiescence(boolean)
 837    2   1    1 com.becker.game.twoplayer.common.TwoPlayerOptions.getShowGameTree()
 838    2   1    0 com.becker.game.twoplayer.common.TwoPlayerOptions.setShowGameTree(boolean)
 839    2   1    1 com.becker.game.twoplayer.common.TwoPlayerOptions.getShowComputerAnimation()
 840    2   1    0 com.becker.game.twoplayer.common.TwoPlayerOptions.setShowComputerAnimation(boolean)
 841    2   1    1 com.becker.game.twoplayer.common.TwoPlayerOptions.setAutoOptimize(boolean)
 842    2   1    1 com.becker.game.twoplayer.common.TwoPlayerOptions.isAutoOptimize()
 843    2   1    1 com.becker.game.twoplayer.common.TwoPlayerOptions.setAutoOptimizeFile(String)
 844    3   1    1 com.becker.game.twoplayer.common.TwoPlayerOptions.getAutoOptimizeFile()
 845    2   1    0 com.becker.game.twoplayer.common.TwoPlayerOptions.getPreferredTone()
 846    5   2    0 com.becker.game.twoplayer.common.TwoPlayerOptions.setPlayerName(boolean,String)
 847    5   3    1 com.becker.game.twoplayer.common.TwoPlayerOptions.getPlayerName(boolean)
 848    1   1    1 com.becker.game.twoplayer.common.TwoPlayerViewerCallbackInterface.computerMoved(Move)
 849    1   1    1 com.becker.game.twoplayer.common.TwoPlayerViewerCallbackInterface.showComputerVsComputerGame()
 850    1   1    1 com.becker.game.twoplayer.common.TwoPlayerViewerCallbackInterface.step()
 851    1   1    1 com.becker.game.twoplayer.common.TwoPlayerViewerCallbackInterface.continueProcessing()
 852    2   1    0 com.becker.game.twoplayer.common.search.MiniMaxStrategy.MiniMaxStrategy(Searchable)
 853   64  24    1 com.becker.game.twoplayer.common.search.MiniMaxStrategy.search(TwoPlayerMove,ParameterArray,int,int,double,double,SearchTreeNode)
 854   56  26    1 com.becker.game.twoplayer.common.search.MiniMaxStrategy.quiescentSearch(TwoPlayerMove,ParameterArray,int,double,double,SearchTreeNode)
 855    2   1    1 com.becker.game.twoplayer.common.search.NegaMaxStrategy.NegaMaxStrategy(Searchable)
 856    2   1    1 com.becker.game.twoplayer.common.search.NegaMaxStrategy.search(TwoPlayerMove,ParameterArray,int,int,double,double,SearchTreeNode)
 857   46  19    0 com.becker.game.twoplayer.common.search.NegaMaxStrategy.searchInternal(TwoPlayerMove,ParameterArray,int,int,double,double,SearchTreeNode)
 858   46  18    1 com.becker.game.twoplayer.common.search.NegaMaxStrategy.quiescentSearch(TwoPlayerMove,ParameterArray,int,double,double,SearchTreeNode)
 859    8   5    1 com.becker.game.twoplayer.common.search.SearchStrategy.createSearchStrategy(int,Searchable)
 860    5   1    1 com.becker.game.twoplayer.common.search.SearchStrategy.SearchStrategy(Searchable)
 861   10   2    1 com.becker.game.twoplayer.common.search.SearchStrategy.showPrunedNodesInTree(List,SearchTreeNode,int,double,double,int)
 862    1   1    1 com.becker.game.twoplayer.common.search.SearchStrategy.search(TwoPlayerMove,ParameterArray,int,int,double,double,SearchTreeNode)
 863    8   4    1 com.becker.game.twoplayer.common.search.SearchStrategy.emptyMoveList(List,TwoPlayerMove)
 864    8   2    1 com.becker.game.twoplayer.common.search.SearchStrategy.addNodeToTree(SearchTreeNode,TwoPlayerMove,double,double,int)
 865    2   1    1 com.becker.game.twoplayer.common.search.SearchStrategy.getNumMovesConsidered()
 866    2   1    1 com.becker.game.twoplayer.common.search.SearchStrategy.getPercentDone()
 867    2   1    0 com.becker.game.twoplayer.common.search.SearchStrategy.pause()
 868    2   1    0 com.becker.game.twoplayer.common.search.SearchStrategy.isPaused()
 869    2   1    0 com.becker.game.twoplayer.common.search.SearchStrategy.continueProcessing()
 870    8   3    1 com.becker.game.twoplayer.common.search.SearchStrategy.checkPause()
 871    3   1    0 com.becker.game.twoplayer.common.search.SearchTreeNode.SearchTreeNode(Object)
 872   10   4    0 com.becker.game.twoplayer.common.search.SearchTreeNode.getChildMoves()
 873   10   4    0 com.becker.game.twoplayer.common.search.SearchTreeNode.toString()
 874    2   1    0 com.becker.game.twoplayer.common.search.SearchTreeNode.isPruned()
 875    2   1    0 com.becker.game.twoplayer.common.search.SearchTreeNode.setPruned(boolean)
 876    2   1    0 com.becker.game.twoplayer.common.search.SearchTreeNode.getAlpha()
 877    2   1    0 com.becker.game.twoplayer.common.search.SearchTreeNode.setAlpha(double)
 878    2   1    0 com.becker.game.twoplayer.common.search.SearchTreeNode.getBeta()
 879    2   1    0 com.becker.game.twoplayer.common.search.SearchTreeNode.setBeta(double)
 880    2   1    0 com.becker.game.twoplayer.common.search.SearchTreeNode.getNumDescendants()
 881    2   1    0 com.becker.game.twoplayer.common.search.SearchTreeNode.setNumDescendants(int)
 882    2   1    0 com.becker.game.twoplayer.common.search.SearchTreeNode.getSpaceAllocation()
 883    2   1    0 com.becker.game.twoplayer.common.search.SearchTreeNode.setSpaceAllocation(int)
 884    2   1    0 com.becker.game.twoplayer.common.search.SearchTreeNode.getComment()
 885    2   1    0 com.becker.game.twoplayer.common.search.SearchTreeNode.setComment(String)
 886    2   1    0 com.becker.game.twoplayer.common.search.SearchTreeNode.getX()
 887    2   1    0 com.becker.game.twoplayer.common.search.SearchTreeNode.setX(int)
 888    2   1    0 com.becker.game.twoplayer.common.search.SearchTreeNode.getY()
 889    2   1    0 com.becker.game.twoplayer.common.search.SearchTreeNode.setY(int)
 890    1   1    1 com.becker.game.twoplayer.common.search.Searchable.getLookAhead()
 891    1   1    1 com.becker.game.twoplayer.common.search.Searchable.getAlphaBeta()
 892    1   1    1 com.becker.game.twoplayer.common.search.Searchable.getQuiescence()
 893    1   1    1 com.becker.game.twoplayer.common.search.Searchable.makeInternalMove(TwoPlayerMove)
 894    1   1    1 com.becker.game.twoplayer.common.search.Searchable.undoInternalMove(TwoPlayerMove)
 895    1   1    1 com.becker.game.twoplayer.common.search.Searchable.done(TwoPlayerMove,boolean)
 896    1   1    1 com.becker.game.twoplayer.common.search.Searchable.generateMoves(TwoPlayerMove,ParameterArray,boolean)
 897    1   1    1 com.becker.game.twoplayer.common.search.Searchable.generateUrgentMoves(TwoPlayerMove,ParameterArray,boolean)
 898    1   1    1 com.becker.game.twoplayer.common.search.Searchable.inJeopardy(TwoPlayerMove,ParameterArray,boolean)
 899    5   1    0 com.becker.game.twoplayer.common.ui.EditWeightsDialog.EditWeightsDialog(Frame,ParameterArray,GameWeights)
 900    2   1    0 com.becker.game.twoplayer.common.ui.EditWeightsDialog.getTitle()
 901   10   1    0 com.becker.game.twoplayer.common.ui.EditWeightsDialog.initUI()
 902    8   1    0 com.becker.game.twoplayer.common.ui.EditWeightsDialog.createButtonsPanel()
 903   23   2    0 com.becker.game.twoplayer.common.ui.EditWeightsDialog.createWeightsPanel(ParameterArray)
 904   15   5    0 com.becker.game.twoplayer.common.ui.EditWeightsDialog.ok()
 905    8   3    0 com.becker.game.twoplayer.common.ui.EditWeightsDialog.actionPerformed(ActionEvent)
 906    1   1    0 com.becker.game.twoplayer.common.ui.GameTreeCellRenderer.GameTreeCellRenderer()
 907    3   1    0 com.becker.game.twoplayer.common.ui.GameTreeCellRenderer.GameTreeCellRenderer(TwoPlayerPieceRenderer)
 908    4   1    1 com.becker.game.twoplayer.common.ui.GameTreeCellRenderer.createColormap(TwoPlayerPieceRenderer)
 909   11   1    0 com.becker.game.twoplayer.common.ui.GameTreeCellRenderer.commonInit()
 910    2   1    0 com.becker.game.twoplayer.common.ui.GameTreeCellRenderer.getColorMap()
 911    2   1    0 com.becker.game.twoplayer.common.ui.GameTreeCellRenderer.setColorMap(ColorMap)
 912    9   1    0 com.becker.game.twoplayer.common.ui.GameTreeCellRenderer.getTreeCellRendererComponent(JTree,Object,boolean,boolean,boolean,int,boolean)
 913    8   5    0 com.becker.game.twoplayer.common.ui.GameTreeCellRenderer.getFGColor(Object)
 914   19   5    0 com.becker.game.twoplayer.common.ui.GameTreeCellRenderer.getBGColor(Object)
 915   13   3    1 com.becker.game.twoplayer.common.ui.GameTreeDialog.GameTreeDialog(JFrame,TwoPlayerBoardViewer,GameTreeCellRenderer)
 916   54   1    1 com.becker.game.twoplayer.common.ui.GameTreeDialog.initUI()
 917    7   2    1 com.becker.game.twoplayer.common.ui.GameTreeDialog.reset()
 918    2   1    0 com.becker.game.twoplayer.common.ui.GameTreeDialog.getRootNode()
 919    3   1    0 com.becker.game.twoplayer.common.ui.GameTreeDialog.treeExpanded(TreeExpansionEvent)
 920    3   1    0 com.becker.game.twoplayer.common.ui.GameTreeDialog.treeCollapsed(TreeExpansionEvent)
 921    8   4    1 com.becker.game.twoplayer.common.ui.GameTreeDialog.gameChanged(GameChangedEvent)
 922    8   1    1 com.becker.game.twoplayer.common.ui.GameTreeDialog.showCurrentGameTree()
 923   15   2    1 com.becker.game.twoplayer.common.ui.GameTreeDialog.createTree(SearchTreeNode)
 924   49  13    1 com.becker.game.twoplayer.common.ui.GameTreeDialog.selectCallback(MouseEvent)
 925    7   2    1 com.becker.game.twoplayer.common.ui.GameTreeDialog.setMoveList(java.util.List)
 926    6   1    1 com.becker.game.twoplayer.common.ui.GameTreeDialog.pause()
 927    3   1    1 com.becker.game.twoplayer.common.ui.GameTreeDialog.step()
 928    6   1    1 com.becker.game.twoplayer.common.ui.GameTreeDialog.continueProcessing()
 929   12   4    1 com.becker.game.twoplayer.common.ui.GameTreeDialog.actionPerformed(ActionEvent)
 930    1   1    0 com.becker.game.twoplayer.common.ui.GameTreeDialog.mouseDragged(MouseEvent)
 931    2   1    0 com.becker.game.twoplayer.common.ui.GameTreeDialog.mouseMoved(MouseEvent)
 932    3   1    1 com.becker.game.twoplayer.common.ui.GameTreeDialog.refresh()
 933    4   2    0 com.becker.game.twoplayer.common.ui.GameTreeDialog.processWindowEvent(WindowEvent)
 934    3   1    1 com.becker.game.twoplayer.common.ui.GameTreeDialog.close()
 935    2   1    1 com.becker.game.twoplayer.common.ui.TwoPlayerInfoPanel.TwoPlayerInfoPanel(GameController)
 936    2   1    0 com.becker.game.twoplayer.common.ui.TwoPlayerInfoPanel.getController()
 937   17   1    1 com.becker.game.twoplayer.common.ui.TwoPlayerInfoPanel.createGeneralInfoPanel()
 938    9   1    1 com.becker.game.twoplayer.common.ui.TwoPlayerInfoPanel.setPlayerLabel()
 939    7   4    1 com.becker.game.twoplayer.common.ui.TwoPlayerInfoPanel.gameChanged(GameChangedEvent)
 940    4   1    0 com.becker.game.twoplayer.common.ui.TwoPlayerNewGameDialog.TwoPlayerNewGameDialog(JFrame,ViewerCallbackInterface)
 941    2   1    0 com.becker.game.twoplayer.common.ui.TwoPlayerNewGameDialog.get2PlayerController()
 942   13   2    0 com.becker.game.twoplayer.common.ui.TwoPlayerNewGameDialog.createPlayLocalPanel()
 943   10   1    0 com.becker.game.twoplayer.common.ui.TwoPlayerNewGameDialog.createOptimizationPanel()
 944   28   1    0 com.becker.game.twoplayer.common.ui.TwoPlayerNewGameDialog.createPlayerPanel()
 945    2   1    0 com.becker.game.twoplayer.common.ui.TwoPlayerNewGameDialog.getPlayer1Label()
 946    2   1    0 com.becker.game.twoplayer.common.ui.TwoPlayerNewGameDialog.getPlayer2Label()
 947   22   1    0 com.becker.game.twoplayer.common.ui.TwoPlayerNewGameDialog.createPlayerEntry(String,JRadioButton,JRadioButton,GradientButton)
 948    9   1    0 com.becker.game.twoplayer.common.ui.TwoPlayerNewGameDialog.showEditWeightsDialog(ParameterArray)
 949   17   3    0 com.becker.game.twoplayer.common.ui.TwoPlayerNewGameDialog.ok()
 950   53  15    0 com.becker.game.twoplayer.common.ui.TwoPlayerNewGameDialog.actionPerformed(ActionEvent)
 951    2   1    0 com.becker.game.twoplayer.common.ui.TwoPlayerOptionsDialog.TwoPlayerOptionsDialog(JFrame,GameController)
 952    2   1    0 com.becker.game.twoplayer.common.ui.TwoPlayerOptionsDialog.get2PlayerController()
 953   14   3    0 com.becker.game.twoplayer.common.ui.TwoPlayerOptionsDialog.getOptions()
 954   51   3    1 com.becker.game.twoplayer.common.ui.TwoPlayerOptionsDialog.createControllerParamPanel()
 955   17   1    1 com.becker.game.twoplayer.common.ui.TwoPlayerOptionsDialog.createDebugParamPanel()
 956    5   2    1 com.becker.game.twoplayer.common.ui.TwoPlayerOptionsDialog.actionPerformed(ActionEvent)
 957    5   2    1 com.becker.game.twoplayer.common.ui.TwoPlayerOptionsDialog.calcTreeUpperBound(int,int)
 958    7   3    1 com.becker.game.twoplayer.common.ui.TwoPlayerOptionsDialog.itemStateChanged(ItemEvent)
 959    3   1    0 com.becker.game.twoplayer.common.ui.TwoPlayerOptionsDialog.UpperBoundKeyListener.UpperBoundKeyListener(NumberInput,JLabel)
 960    2   1    0 com.becker.game.twoplayer.common.ui.TwoPlayerOptionsDialog.UpperBoundKeyListener.keyPressed(KeyEvent)
 961    1   1    1 com.becker.game.twoplayer.common.ui.TwoPlayerPanel.TwoPlayerPanel()
 962    2   1    0 com.becker.game.twoplayer.common.ui.TwoPlayerPanel.get2PlayerController()
 963    7   2    1 com.becker.game.twoplayer.common.ui.TwoPlayerPanel.initGui(JFrame)
 964    7   1    0 com.becker.game.twoplayer.common.ui.TwoPlayerPanel.createBottomDecorationPanel()
 965   12   1    0 com.becker.game.twoplayer.common.ui.TwoPlayerPanel.createProgressBar()
 966    2   1    1 com.becker.game.twoplayer.common.ui.TwoPlayerPanel.createOptionsDialog(JFrame,GameController)
 967    4   1    1 com.becker.game.twoplayer.common.ui.TwoPlayerPanel.createGameTreeDialog()
 968    5   1    0 com.becker.game.twoplayer.common.ui.TwoPlayerPanel.showGameTreeDialog()
 969   33   9    1 com.becker.game.twoplayer.common.ui.TwoPlayerPanel.actionPerformed(ActionEvent)
 970    1   1    1 com.becker.game.twoplayer.common.ui.TwoPlayerPieceRenderer.TwoPlayerPieceRenderer()
 971    4   2    0 com.becker.game.twoplayer.common.ui.TwoPlayerPieceRenderer.getRenderer()
 972    2   1    1 com.becker.game.twoplayer.common.ui.TwoPlayerPieceRenderer.getPlayer1Color()
 973    2   1    1 com.becker.game.twoplayer.common.ui.TwoPlayerPieceRenderer.getPlayer2Color()
 974    2   1    1 com.becker.game.twoplayer.common.ui.TwoPlayerPieceRenderer.getPieceColor(GamePiece)
 975   10   2    1 com.becker.game.twoplayer.common.ui.TwoPlayerPieceRenderer.getPieceColor(boolean,int)
 976    5   2    1 com.becker.game.twoplayer.common.ui.TwoPlayerPieceRenderer.getTextColor(GamePiece)
 977   11   2    1 com.becker.game.twoplayer.common.ui.TwoPlayerPieceRenderer.renderNextMove(Graphics2D,TwoPlayerMove,int,Board)
 978    3   1    0 com.becker.game.twoplayer.go.CandidateMoves.CandidateMoves(int)
 979   13   3    1 com.becker.game.twoplayer.go.CandidateMoves.reset()
 980    6   4    1 com.becker.game.twoplayer.go.CandidateMoves.determineCandidateMoves(BoardPosition[][])
 981   12   4    1 com.becker.game.twoplayer.go.CandidateMoves.addCandidateMoves(BoardPosition,BoardPosition[][])
 982    2   1    1 com.becker.game.twoplayer.go.CandidateMoves.isCandidateMove(int,int)
 983    4   1    1 com.becker.game.twoplayer.go.GoArmy.GoArmy(GoGroup)
 984    6   1    1 com.becker.game.twoplayer.go.GoArmy.addMember(GoGroup,GoBoard)
 985    2   1    1 com.becker.game.twoplayer.go.GoArmy.getLiberties(GoBoard)
 986   11   6    1 com.becker.game.twoplayer.go.GoArmy.merge(GoArmy,boolean,GoBoard)
 987    3   1    0 com.becker.game.twoplayer.go.GoArmy.remove(GoGroup)
 988    2   1    0 com.becker.game.twoplayer.go.GoArmy.isEnemy(GoBoardPosition)
 989    7   2    0 com.becker.game.twoplayer.go.GoArmy.toString()
 990    5   1    1 com.becker.game.twoplayer.go.GoBoardPosition.GoBoardPosition(int,int,GoString,GoStone)
 991    3   1    1 com.becker.game.twoplayer.go.GoBoardPosition.copy()
 992    6   1    1 com.becker.game.twoplayer.go.GoBoardPosition.copy(BoardPosition)
 993    2   1    1 com.becker.game.twoplayer.go.GoBoardPosition.setString(GoString)
 994    2   1    1 com.becker.game.twoplayer.go.GoBoardPosition.getString()
 995    7   5    1 com.becker.game.twoplayer.go.GoBoardPosition.getGroup()
 996    2   1    1 com.becker.game.twoplayer.go.GoBoardPosition.setEye(GoEye)
 997    2   1    1 com.becker.game.twoplayer.go.GoBoardPosition.getEye()
 998    2   1    1 com.becker.game.twoplayer.go.GoBoardPosition.isInAtari(GoBoard)
 999    2   1    0 com.becker.game.twoplayer.go.GoBoardPosition.setVisited(boolean)
1000    2   1    0 com.becker.game.twoplayer.go.GoBoardPosition.isVisited()
1001    3   1    0 com.becker.game.twoplayer.go.GoBoardPosition.clone()
1002    2   1    1 com.becker.game.twoplayer.go.GoBoardPosition.isInEye()
1003   13   5    1 com.becker.game.twoplayer.go.GoBoardPosition.getNumLiberties(GoBoard)
1004    2   1    1 com.becker.game.twoplayer.go.GoBoardPosition.isOnEdge(GoBoard)
1005    9   2    1 com.becker.game.twoplayer.go.GoBoardPosition.clear(GoBoard)
1006    2   1    1 com.becker.game.twoplayer.go.GoBoardPosition.clear()
1007    2   1    1 com.becker.game.twoplayer.go.GoBoardPosition.toString()
1008    2   1    0 com.becker.game.twoplayer.go.GoBoardPosition.getScoreContribution()
1009    2   1    0 com.becker.game.twoplayer.go.GoBoardPosition.setScoreContribution(double)
1010    1   1    0 com.becker.game.twoplayer.go.GoControllerConstants.GoControllerConstants()
1011    1   1    0 com.becker.game.twoplayer.go.GoMember.clone()
1012   19   1    0 com.becker.game.twoplayer.go.GoProfiler.GoProfiler()
1013    4   1    0 com.becker.game.twoplayer.go.GoProfiler.initialize()
1014    2   1    0 com.becker.game.twoplayer.go.GoProfiler.startUndoMove()
1015    2   1    0 com.becker.game.twoplayer.go.GoProfiler.stopUndoMove()
1016    2   1    0 com.becker.game.twoplayer.go.GoProfiler.startMakeMove()
1017    2   1    0 com.becker.game.twoplayer.go.GoProfiler.stopMakeMove()
1018    2   1    0 com.becker.game.twoplayer.go.GoProfiler.startUpdateStringsAfterRemove()
1019    2   1    0 com.becker.game.twoplayer.go.GoProfiler.stopUpdateStringsAfterRemove()
1020    2   1    0 com.becker.game.twoplayer.go.GoProfiler.startUpdateGroupsAfterRemove()
1021    2   1    0 com.becker.game.twoplayer.go.GoProfiler.stopUpdateGroupsAfterRemove()
1022    2   1    0 com.becker.game.twoplayer.go.GoProfiler.startUpdateStringsAfterMove()
1023    2   1    0 com.becker.game.twoplayer.go.GoProfiler.stopUpdateStringsAfterMove()
1024    2   1    0 com.becker.game.twoplayer.go.GoProfiler.startUpdateGroupsAfterMove()
1025    2   1    0 com.becker.game.twoplayer.go.GoProfiler.stopUpdateGroupsAfterMove()
1026    2   1    1 com.becker.game.twoplayer.go.GoSet.GoSet()
1027    1   1    1 com.becker.game.twoplayer.go.GoSet.getLiberties(GoBoard)
1028    2   1    1 com.becker.game.twoplayer.go.GoSet.isOwnedByPlayer1()
1029    2   1    1 com.becker.game.twoplayer.go.GoSet.size()
1030    2   1    1 com.becker.game.twoplayer.go.GoSet.getMembers()
1031    2   1    1 com.becker.game.twoplayer.go.GoSet.removeAll()
1032   14   4    1 com.becker.game.twoplayer.go.GoSet.clone()
1033    1   1    1 com.becker.game.twoplayer.go.GoSet.isEnemy(GoBoardPosition)
1034    3   1    1 com.becker.game.twoplayer.go.GoStone.GoStone(boolean)
1035    3   1    1 com.becker.game.twoplayer.go.GoStone.GoStone(boolean,float)
1036    5   1    1 com.becker.game.twoplayer.go.GoStone.copy()
1037    2   1    1 com.becker.game.twoplayer.go.GoStone.setHealth(float)
1038    2   1    0 com.becker.game.twoplayer.go.GoStone.getHealth()
1039    2   1    0 com.becker.game.twoplayer.go.GoStone.getLabel()
1040    2   1    1 com.becker.game.twoplayer.go.GoStone.isDead()
1041    2   1    1 com.becker.game.twoplayer.go.GoStone.setDead(boolean)
1042    3   1    1 com.becker.game.twoplayer.go.GoStone.clone()
1043    7   2    1 com.becker.game.twoplayer.go.GoStone.toString()
1044    7   1    1 com.becker.game.twoplayer.go.GoString.GoString(GoBoardPosition,GoBoard)
1045   10   3    1 com.becker.game.twoplayer.go.GoString.GoString(List,GoBoard)
1046    2   1    0 com.becker.game.twoplayer.go.GoString.setGroup(GoGroup)
1047    2   1    0 com.becker.game.twoplayer.go.GoString.getGroup()
1048    3   1    1 com.becker.game.twoplayer.go.GoString.addMember(GoBoardPosition,GoBoard)
1049    9   3    1 com.becker.game.twoplayer.go.GoString.addMemberInternal(GoBoardPosition,GoBoard)
1050   19   5    1 com.becker.game.twoplayer.go.GoString.merge(GoString,GoBoard)
1051    7   2    1 com.becker.game.twoplayer.go.GoString.remove(GoBoardPosition,GoBoard)
1052    7   2    1 com.becker.game.twoplayer.go.GoString.remove(Collection,GoBoard)
1053    2   1    0 com.becker.game.twoplayer.go.GoString.getNumLiberties(GoBoard)
1054    2   1    1 com.becker.game.twoplayer.go.GoString.getLiberties(GoBoard)
1055    7   2    0 com.becker.game.twoplayer.go.GoString.initializeLiberties(GoBoard)
1056    8   3    1 com.becker.game.twoplayer.go.GoString.changedLiberty(GoBoardPosition)
1057    2   1    1 com.becker.game.twoplayer.go.GoString.isInAtari(GoBoard)
1058   11   5    1 com.becker.game.twoplayer.go.GoString.addLiberties(GoBoardPosition,Set,GoBoard)
1059    3   2    0 com.becker.game.twoplayer.go.GoString.addLiberty(BoardPosition,Set)
1060    6   2    1 com.becker.game.twoplayer.go.GoString.updateTerritory(float)
1061    7   1    1 com.becker.game.twoplayer.go.GoString.isEnemy(GoBoardPosition)
1062    5   2    1 com.becker.game.twoplayer.go.GoString.unvisit()
1063    2   1    0 com.becker.game.twoplayer.go.GoString.getPrintPrefix()
1064   12   3    1 com.becker.game.twoplayer.go.GoString.toString()
1065    7   4    1 com.becker.game.twoplayer.go.GoString.areAnyBlank()
1066    7   3    1 com.becker.game.twoplayer.go.GoString.confirmValid(GoBoard)
1067    6   2    1 com.becker.game.twoplayer.go.GoString.confirmOwnedByOnlyOnePlayer()
1068    2   1    1 com.becker.game.twoplayer.go.GoString.getNbrs()
1069    2   1    0 com.becker.game.twoplayer.go.GoString.setNbrs(Set)
1070    2   1    0 com.becker.game.twoplayer.go.GoString.isUnconditionallyAlive()
